U15;;GND-13;;GND
U16;;VCCINT-40;;VCCINT
U17;;GND-14;;GND
U18;;VCCINT_IO-4;;VCCINT
U19;;GND-15;;GND
U20;;VCCAUX_IO-5;;VCCAUX
U21;;IO_L15P_T2L_N4_AD11P_47;;$6N6686
U22;;IO_L15N_T2L_N5_AD11N_47;;$6N6688
U23;;GND-16;;GND
U24;;IO_L20P_T3L_N2_AD1P_47;;VHDCI2_29_P
U25;;IO_L20N_T3L_N3_AD1N_47;;VHDCI2_29_N
U26;;IO_L22P_T3U_N6_DBC_AD0P_47;;VHDCI2_27_P
U27;;IO_L22N_T3U_N7_DBC_AD0N_47;;VHDCI2_27_N
U28;;VCCO_47-1;;P1V8
U29;;IO_T3U_N12_47;;$6N6717
U30;;GND-17;;GND
U31;;GND-18;;GND
U32;;GND-19;;GND
U33;;GND-20;;GND
U34;;IO_L23P_T3U_N8_48;;VHDCI1_3_P
V1;;MGTHRXN1_226;;RxFD_10_N
V2;;MGTHRXP1_226;;RxFD_10_P
V3;;GND-21;;GND
V4;;GND-22;;GND
V5;;MGTREFCLK0N_226;;CDR_CLK_CLEAN2_N
V6;;MGTREFCLK0P_226;;CDR_CLK_CLEAN2_P
V7;;INIT_B_0;;FPGA_INIT_B
V8;;GND-66;;GND
V9;;TDI_0;;FPGA_TDI
V10;;GND-23;;GND
V11;;VREFN;;GND
V12;;VP;;SYSMON_VP_R
V13;;VCCINT-28;;VCCINT
V14;;GND-24;;GND
V15;;VCCINT-3;;VCCINT
V16;;GND-25;;GND
V17;;VCCBRAM-3;;VCCBRAM
V18;;GND-26;;GND
V19;;VCCAUX_IO-11;;VCCAUX
V20;;GND-27;;GND
V21;;IO_L18P_T2U_N10_AD2P_47;;VHDCI2_30_P
V22;;IO_L16P_T2U_N6_QBC_AD3P_47;;$6N6681
V23;;IO_L16N_T2U_N7_QBC_AD3N_47;;$6N6684
V24;;VREF_47;;FMC1_VREF_A_M2C
V25;;VCCO_47-2;;P1V8
V26;;IO_L24P_T3U_N10_47;;VHDCI2_25_P
V27;;IO_L19P_T3L_N0_DBC_AD9P_47;;VHDCI2_2_P
V28;;IO_L19N_T3L_N1_DBC_AD9N_47;;VHDCI2_2_N
V29;;IO_L23P_T3U_N8_47;;VHDCI2_26_P
V30;;GND-28;;GND
V31;;IO_L24P_T3U_N10_48;;VHDCI1_32_P
V32;;IO_T3U_N12_48;;$6N6715
V33;;IO_L21P_T3L_N4_AD8P_48;;VHDCI1_5_P
V34;;IO_L23N_T3U_N9_48;;VHDCI1_3_N
W1;;GND-29;;GND
W2;;MGTAVTT_R-3;;MGTAVTT
W3;;MGTHTXN1_226;;$7N9287
W4;;MGTHTXP1_226;;$7N9286
W5;;GND-30;;GND
W6;;MGTAVCC_R-8;;MGTAVCC
W7;;CFGBVS_0;;P3V3
W8;;VCCAUX-4;;VCCAUX
W9;;TMS_0;;FPGA_TMS
W10;;VCCINT-29;;VCCINT
W11;;VN;;SYSMON_VN_R
W12;;VREFP;;$1N14818
W13;;GND-32;;GND
W14;;VCCINT-30;;VCCINT
W15;;GND-33;;GND
W16;;VCCINT-41;;VCCINT
W17;;GND-34;;GND
W18;;VCCINT_IO-5;;VCCINT
W19;;GND-35;;GND
W20;;VCCAUX_IO-7;;VCCAUX
W21;;IO_L18N_T2U_N11_AD2N_47;;VHDCI2_30_N
W22;;VCCO_47-7;;P1V8
W23;;IO_L13P_T2L_N0_GC_QBC_47;;$6N6692
W24;;IO_L13N_T2L_N1_GC_QBC_47;;$6N6694
W25;;IO_L14P_T2L_N2_GC_47;;CDR_CLK_CLEAN1_P
W26;;IO_L24N_T3U_N11_47;;VHDCI2_25_N
W27;;GND-36;;GND
W28;;IO_L21P_T3L_N4_AD8P_47;;VHDCI2_28_P
W29;;IO_L23N_T3U_N9_47;;VHDCI2_26_N
W30;;IO_L20P_T3L_N2_AD1P_48;;VHDCI1_6_P
W31;;IO_L24N_T3U_N11_48;;VHDCI1_32_N
W32;;VCCO_48-3;;P1V8
W33;;IO_L19P_T3L_N0_DBC_AD9P_48;;VHDCI1_7_P
W34;;IO_L21N_T3L_N5_AD8N_48;;VHDCI1_5_N
Y1;;MGTHRXN0_226;;RxFD_9_N
Y2;;MGTHRXP0_226;;RxFD_9_P
Y3;;MGTAVTT_R-4;;MGTAVTT
Y4;;GND-37;;GND
Y5;;MGTREFCLK1N_225;;$7N9439
Y6;;MGTREFCLK1P_225;;$7N9442
Y7;;D03_0;;QSPI0_IO3
Y8;;GND-11;;GND
Y9;;VCCO_0-1;;P3V3
Y10;;GND-38;;GND
Y11;;DXN;;DXN
Y12;;DXP;;DXP
Y13;;VCCINT-8;;VCCINT
Y14;;GND-39;;GND
Y15;;VCCINT-31;;VCCINT
Y16;;GND-40;;GND
Y17;;VCCBRAM-1;;VCCBRAM
Y18;;GND-41;;GND
Y19;;VCCAUX_IO-10;;VCCAUX
Y20;;GND-42;;GND
Y21;;IO_T2U_N12_47;;$6N6690
Y22;;IO_T1U_N12_47;;$6N6700
Y23;;IO_L11P_T1U_N8_GC_47;;VHDCI2_32_P
Y24;;GND-43;;GND
Y25;;IO_L14N_T2L_N3_GC_47;;CDR_CLK_CLEAN1_N
Y26;;IO_L1P_T0L_N0_DBC_47;;$6N6706
Y27;;IO_L1N_T0L_N1_DBC_47;;$6N6731
Y28;;IO_L21N_T3L_N5_AD8N_47;;VHDCI2_28_N
Y29;;VCCO_48-4;;P1V8
Y30;;IO_L20N_T3L_N3_AD1N_48;;VHDCI1_6_N
Y31;;IO_L22P_T3U_N6_DBC_AD0P_48;;VHDCI1_4_P
Y32;;IO_L22N_T3U_N7_DBC_AD0N_48;;VHDCI1_4_N
Y33;;IO_L19N_T3L_N1_DBC_AD9N_48;;VHDCI1_7_N
Y34;;GND-44;;GND
